ID_Commande,Order_ID,Product,Quantity_Ordered
782,141985,Apple Airpods Headphones,1
783,141986,Lightning Charging Cable,1
784,141987,Google Phone,1
785,141988,Bose SoundSport Headphones,1
786,141989,Bose SoundSport Headphones,1
787,141990,USB-C Charging Cable,1
788,141991,AAA Batteries (4-pack),2
789,141992,Bose SoundSport Headphones,1
790,141993,iPhone,1
791,141993,Wired Headphones,1
792,141994,Lightning Charging Cable,1
793,141995,AA Batteries (4-pack),1
794,141996,Lightning Charging Cable,1
795,141997,27in FHD Monitor,1
796,141998,AAA Batteries (4-pack),3
797,141999,27in FHD Monitor,1
798,,,
799,142000,27in 4K Gaming Monitor,1
800,142001,AAA Batteries (4-pack),1
801,142002,27in FHD Monitor,1
802,142003,Lightning Charging Cable,1
803,142004,Bose SoundSport Headphones,1
804,142005,USB-C Charging Cable,1
805,142006,Bose SoundSport Headphones,1
806,142007,27in FHD Monitor,1
807,142008,Wired Headphones,1
808,142009,iPhone,1
809,142010,iPhone,1
810,142010,Lightning Charging Cable,1
811,142011,Apple Airpods Headphones,1
812,142012,AAA Batteries (4-pack),2
813,142013,Bose SoundSport Headphones,1
814,142014,Macbook Pro Laptop,1
815,142015,Apple Airpods Headphones,1
816,142016,AAA Batteries (4-pack),2
817,142017,27in 4K Gaming Monitor,1
818,142018,USB-C Charging Cable,1
819,142019,Lightning Charging Cable,1
820,142020,USB-C Charging Cable,1
821,142021,Lightning Charging Cable,1
822,142022,AA Batteries (4-pack),1
823,142023,20in Monitor,1
824,142023,Wired Headphones,1
825,142024,AAA Batteries (4-pack),1
826,142025,Flatscreen TV,1
827,142026,Google Phone,1
828,142027,Wired Headphones,1
829,142028,AA Batteries (4-pack),1
830,142029,20in Monitor,1
831,142030,AAA Batteries (4-pack),1
832,142031,AA Batteries (4-pack),1
833,142032,Flatscreen TV,1
834,142033,Apple Airpods Headphones,1
835,142034,Apple Airpods Headphones,1
836,142035,iPhone,1
837,142036,ThinkPad Laptop,1
838,142037,iPhone,1
839,142037,Apple Airpods Headphones,1
840,142038,AAA Batteries (4-pack),3
841,142039,Google Phone,1
842,142039,USB-C Charging Cable,3
843,142040,Lightning Charging Cable,1
844,142041,Lightning Charging Cable,1
845,142042,Lightning Charging Cable,2
846,142043,Flatscreen TV,1
847,142044,USB-C Charging Cable,1
848,142045,ThinkPad Laptop,1
849,142046,Wired Headphones,2
850,142047,AA Batteries (4-pack),1
851,142048,Google Phone,1
852,142048,Wired Headphones,1
853,142049,AAA Batteries (4-pack),1
854,142050,27in FHD Monitor,1
855,142051,USB-C Charging Cable,1
856,142052,Macbook Pro Laptop,1
857,142053,Apple Airpods Headphones,1
858,142054,Bose SoundSport Headphones,1
859,142055,Bose SoundSport Headphones,1
860,142056,USB-C Charging Cable,1
861,142057,Google Phone,1
862,142058,iPhone,1
863,142059,Macbook Pro Laptop,1
864,142060,Lightning Charging Cable,1
865,142061,AA Batteries (4-pack),1
866,142062,Wired Headphones,1
867,142063,AAA Batteries (4-pack),1
868,142064,AA Batteries (4-pack),2
869,142065,AAA Batteries (4-pack),2
870,142066,27in 4K Gaming Monitor,1
871,142067,27in FHD Monitor,1
872,142068,27in 4K Gaming Monitor,1
873,142069,AAA Batteries (4-pack),2
874,142070,USB-C Charging Cable,1
875,142071,AA Batteries (4-pack),1
876,142071,AA Batteries (4-pack),1
877,,,
878,142072,ThinkPad Laptop,1
879,142073,Wired Headphones,1
880,142074,Bose SoundSport Headphones,1
881,142075,Wired Headphones,1
882,142076,Wired Headphones,1
883,142077,Apple Airpods Headphones,1
884,142078,AA Batteries (4-pack),1
885,142079,AA Batteries (4-pack),1
886,142080,USB-C Charging Cable,1
887,142081,AAA Batteries (4-pack),1
888,142082,AAA Batteries (4-pack),1
889,142083,Macbook Pro Laptop,1
890,142084,USB-C Charging Cable,3
891,142085,iPhone,1
892,142085,Lightning Charging Cable,1
893,142086,Lightning Charging Cable,1
894,142087,27in 4K Gaming Monitor,1
895,142088,Google Phone,1
896,142089,USB-C Charging Cable,1
897,142090,Wired Headphones,1
898,142091,AAA Batteries (4-pack),1
899,142092,Bose SoundSport Headphones,1
900,142093,Lightning Charging Cable,1
901,142094,Wired Headphones,1
902,142095,Apple Airpods Headphones,1
903,142096,USB-C Charging Cable,1
904,142097,Lightning Charging Cable,1
905,142098,AA Batteries (4-pack),3
906,142099,AA Batteries (4-pack),2
907,142100,Bose SoundSport Headphones,1
908,142101,iPhone,1
909,142102,AAA Batteries (4-pack),1
910,142103,iPhone,1
911,142104,Apple Airpods Headphones,1
912,142105,ThinkPad Laptop,1
913,142106,27in 4K Gaming Monitor,1
914,142107,Lightning Charging Cable,1
915,142108,LG Dryer,1
916,142109,Macbook Pro Laptop,1
917,142110,USB-C Charging Cable,1
918,142111,Lightning Charging Cable,1
919,142112,20in Monitor,1
920,142112,Bose SoundSport Headphones,1
921,142113,AAA Batteries (4-pack),3
922,142114,Bose SoundSport Headphones,1
923,142115,Apple Airpods Headphones,1
924,142116,AA Batteries (4-pack),1
925,142117,Macbook Pro Laptop,1
926,142118,Bose SoundSport Headphones,1
927,142119,USB-C Charging Cable,1
928,142120,27in 4K Gaming Monitor,1
929,142121,Wired Headphones,1
930,142122,Apple Airpods Headphones,1
931,142123,Lightning Charging Cable,1
932,142124,AA Batteries (4-pack),2
933,142125,Lightning Charging Cable,1
934,142126,AAA Batteries (4-pack),2
935,142127,Wired Headphones,1
936,142128,Google Phone,1
937,142128,Bose SoundSport Headphones,1
938,142128,Wired Headphones,2
939,142129,Apple Airpods Headphones,1
940,142130,Google Phone,1
941,142131,AAA Batteries (4-pack),1
942,142132,USB-C Charging Cable,2
943,142133,USB-C Charging Cable,1
944,142134,Google Phone,1
945,142135,USB-C Charging Cable,1
946,142136,AA Batteries (4-pack),1
947,142137,AAA Batteries (4-pack),1
948,142138,AA Batteries (4-pack),1
949,142139,AA Batteries (4-pack),2
950,142140,Lightning Charging Cable,1
951,142141,Wired Headphones,1
952,142142,Wired Headphones,1
953,142143,USB-C Charging Cable,1
954,142144,Vareebadd Phone,1
955,142144,USB-C Charging Cable,1
956,142145,Apple Airpods Headphones,1
957,142145,USB-C Charging Cable,1
958,142146,AAA Batteries (4-pack),4
959,142147,27in 4K Gaming Monitor,1
960,142148,34in Ultrawide Monitor,1
961,142149,AA Batteries (4-pack),3
962,142150,AA Batteries (4-pack),2
963,142151,AA Batteries (4-pack),3
964,142152,Macbook Pro Laptop,1
965,142153,Wired Headphones,1
966,142154,USB-C Charging Cable,1
967,142155,Apple Airpods Headphones,1
968,142156,34in Ultrawide Monitor,1
969,142157,Macbook Pro Laptop,1
970,142158,Wired Headphones,1
971,142159,Wired Headphones,1
972,142160,Wired Headphones,1
973,142161,Bose SoundSport Headphones,1
974,142162,27in FHD Monitor,1
975,142163,Apple Airpods Headphones,1
976,142164,USB-C Charging Cable,1
977,142165,AA Batteries (4-pack),2
978,142166,USB-C Charging Cable,1
979,142167,USB-C Charging Cable,1
980,142168,Lightning Charging Cable,1
981,142169,AAA Batteries (4-pack),4
982,142170,Wired Headphones,1
983,142171,Wired Headphones,1
984,142172,Apple Airpods Headphones,1
985,142173,iPhone,1
986,142174,Lightning Charging Cable,1
987,142175,AAA Batteries (4-pack),1
988,142176,Apple Airpods Headphones,1
989,142177,Macbook Pro Laptop,1
990,142178,AAA Batteries (4-pack),1
991,142179,ThinkPad Laptop,1
992,142180,USB-C Charging Cable,1
993,142181,27in FHD Monitor,1
994,142182,Wired Headphones,1
995,142183,34in Ultrawide Monitor,1
996,142184,AAA Batteries (4-pack),2
997,142185,Bose SoundSport Headphones,1
998,142186,34in Ultrawide Monitor,1
999,142187,20in Monitor,1
1000,142188,USB-C Charging Cable,1
1001,142189,USB-C Charging Cable,1
1002,142190,34in Ultrawide Monitor,1
1003,142191,20in Monitor,1
1004,142192,Google Phone,1
1005,142192,USB-C Charging Cable,1
1006,142193,27in FHD Monitor,1
1007,142194,ThinkPad Laptop,1
1008,142195,Apple Airpods Headphones,1
1009,142196,AA Batteries (4-pack),1
1010,142197,AA Batteries (4-pack),1
1011,142198,AA Batteries (4-pack),2
1012,142199,20in Monitor,1
1013,142200,Flatscreen TV,1
1014,142201,AAA Batteries (4-pack),1
1015,142202,27in FHD Monitor,1
1016,142203,Bose SoundSport Headphones,1
1017,142204,Bose SoundSport Headphones,1
1018,142205,Bose SoundSport Headphones,1
1019,142206,Macbook Pro Laptop,1
1020,142207,Bose SoundSport Headphones,1
1021,142208,Bose SoundSport Headphones,1
1022,142209,34in Ultrawide Monitor,1
1023,142210,AA Batteries (4-pack),1
1024,142211,Wired Headphones,1
1025,142212,AA Batteries (4-pack),3
1026,142213,Apple Airpods Headphones,1
1027,142214,AAA Batteries (4-pack),3
1028,142215,Flatscreen TV,1
1029,142216,AAA Batteries (4-pack),1
1030,142217,Bose SoundSport Headphones,1
1031,142218,Wired Headphones,1
1032,142219,27in FHD Monitor,1
1033,142220,Flatscreen TV,1
1034,142221,Flatscreen TV,1
1035,142222,AA Batteries (4-pack),1
1036,142223,Wired Headphones,1
1037,142224,USB-C Charging Cable,1
1038,142225,Lightning Charging Cable,1
1039,142226,AAA Batteries (4-pack),3
1040,142227,Wired Headphones,1
1041,142228,Macbook Pro Laptop,1
1042,142229,27in FHD Monitor,1
1043,142230,Google Phone,1
1044,142230,USB-C Charging Cable,1
1045,142231,Wired Headphones,2
1046,142232,Wired Headphones,2
1047,142233,Lightning Charging Cable,1
1048,142234,Lightning Charging Cable,1
1049,142235,AA Batteries (4-pack),1
1050,142236,AAA Batteries (4-pack),1
1051,142237,AAA Batteries (4-pack),1
1052,142238,AA Batteries (4-pack),2
1053,142239,AA Batteries (4-pack),2
1054,142240,34in Ultrawide Monitor,1
1055,142241,USB-C Charging Cable,1
1056,142242,USB-C Charging Cable,1
1057,142243,USB-C Charging Cable,1
1058,142244,AA Batteries (4-pack),1
1059,142245,Macbook Pro Laptop,1
1060,142246,Lightning Charging Cable,1
1061,142247,Bose SoundSport Headphones,1
1062,142248,Wired Headphones,1
1063,142249,Lightning Charging Cable,1
1064,142250,Lightning Charging Cable,1
1065,142251,ThinkPad Laptop,1
1066,142252,USB-C Charging Cable,1
1067,142253,27in FHD Monitor,1
1068,142254,Wired Headphones,1
1069,142255,Flatscreen TV,1
1070,142256,AAA Batteries (4-pack),1
1071,142257,iPhone,1
1072,142258,Lightning Charging Cable,1
1073,142259,LG Dryer,1
1074,Order ID,Product,Quantity Ordered
1075,142260,AAA Batteries (4-pack),2
1076,142261,iPhone,1
1077,142261,Wired Headphones,1
1078,142262,USB-C Charging Cable,1
1079,142263,Wired Headphones,1
1080,142264,LG Dryer,1
1081,142265,Wired Headphones,2
1082,142266,AA Batteries (4-pack),4
1083,142267,AA Batteries (4-pack),1
1084,142268,AA Batteries (4-pack),1
1085,142269,Wired Headphones,1
1086,142270,34in Ultrawide Monitor,1
1087,142271,Google Phone,1
1088,142272,Google Phone,1
1089,142273,34in Ultrawide Monitor,1
1090,142274,Flatscreen TV,1
1091,142275,Lightning Charging Cable,2
1092,142276,Bose SoundSport Headphones,1
1093,142277,AAA Batteries (4-pack),1
1094,142278,USB-C Charging Cable,1
1095,142279,AAA Batteries (4-pack),1
1096,142280,Apple Airpods Headphones,1
1097,142281,Google Phone,1
1098,142282,AA Batteries (4-pack),1
1099,142283,Lightning Charging Cable,1
1100,142284,AA Batteries (4-pack),1
1101,142285,Apple Airpods Headphones,1
1102,142286,ThinkPad Laptop,1
1103,Order ID,Product,Quantity Ordered
1104,142287,Google Phone,1
1105,142287,USB-C Charging Cable,1
1106,142287,Wired Headphones,1
1107,142288,AAA Batteries (4-pack),1
1108,142289,27in FHD Monitor,1
1109,142290,Apple Airpods Headphones,1
1110,142291,27in 4K Gaming Monitor,1
1111,142292,AA Batteries (4-pack),2
1112,142293,Wired Headphones,1
1113,142294,34in Ultrawide Monitor,1
1114,142295,27in 4K Gaming Monitor,1
1115,142296,Apple Airpods Headphones,1
1116,142297,USB-C Charging Cable,1
1117,142298,Lightning Charging Cable,1
1118,142299,iPhone,1
1119,142299,Wired Headphones,1
1120,142300,USB-C Charging Cable,1
1121,142301,Bose SoundSport Headphones,1
1122,142302,Apple Airpods Headphones,1
1123,142303,USB-C Charging Cable,1
1124,142304,Lightning Charging Cable,1
1125,142305,AAA Batteries (4-pack),2
1126,142306,Lightning Charging Cable,1
1127,142307,27in 4K Gaming Monitor,1
1128,142308,Google Phone,1
1129,142308,Wired Headphones,1
1130,142309,Wired Headphones,1
1131,142310,AAA Batteries (4-pack),2
1132,142311,Lightning Charging Cable,1
1133,142312,AAA Batteries (4-pack),1
1134,142313,Wired Headphones,1
1135,142314,Macbook Pro Laptop,1
1136,142315,Wired Headphones,1
1137,142316,Lightning Charging Cable,1
1138,142317,Flatscreen TV,1
1139,142318,AA Batteries (4-pack),2
1140,142319,Bose SoundSport Headphones,1
1141,142319,Google Phone,1
1142,142320,Google Phone,1
1143,142320,iPhone,1
1144,142321,USB-C Charging Cable,1
1145,142322,27in 4K Gaming Monitor,1
1146,142323,Bose SoundSport Headphones,1
1147,142324,AAA Batteries (4-pack),1
1148,142325,27in FHD Monitor,1
1149,142326,AA Batteries (4-pack),3
1150,142327,AA Batteries (4-pack),1
1151,142328,Lightning Charging Cable,1
1152,142329,AAA Batteries (4-pack),1
1153,142330,USB-C Charging Cable,3
1154,142331,USB-C Charging Cable,1
1155,142332,Google Phone,1
1156,142333,AAA Batteries (4-pack),1
1157,142334,USB-C Charging Cable,1
1158,142335,Lightning Charging Cable,1
1159,142336,20in Monitor,1
1160,142337,AA Batteries (4-pack),1
1161,142338,20in Monitor,1
1162,142339,Wired Headphones,2
1163,142340,Wired Headphones,1
1164,142341,Bose SoundSport Headphones,1
1165,142342,27in 4K Gaming Monitor,1
1166,142343,AA Batteries (4-pack),1
1167,142344,27in 4K Gaming Monitor,1
1168,142345,AAA Batteries (4-pack),2
1169,142346,Wired Headphones,1
1170,142347,Google Phone,1
1171,142348,Bose SoundSport Headphones,1
1172,142349,AA Batteries (4-pack),1
1173,142350,iPhone,1
1174,142350,Wired Headphones,1
1175,142351,Bose SoundSport Headphones,1
1176,142352,Wired Headphones,1
1177,142353,iPhone,1
1178,142354,Macbook Pro Laptop,1
1179,142355,iPhone,1
1180,142356,Macbook Pro Laptop,1
1181,142357,iPhone,1
1182,142358,Apple Airpods Headphones,1
1183,142359,Wired Headphones,1
1184,142360,USB-C Charging Cable,1
1185,142361,iPhone,1
1186,142362,AAA Batteries (4-pack),1
1187,142363,Apple Airpods Headphones,1
1188,142364,iPhone,1
1189,142365,Bose SoundSport Headphones,1
1190,142366,20in Monitor,1
1191,142367,Google Phone,1
1192,142368,AAA Batteries (4-pack),1
1193,142369,27in FHD Monitor,1
1194,142370,Wired Headphones,1
1195,Order ID,Product,Quantity Ordered
1196,142371,USB-C Charging Cable,1
1197,142372,AAA Batteries (4-pack),1
1198,142373,Google Phone,1
1199,142374,AAA Batteries (4-pack),1
1200,142375,Flatscreen TV,1
1201,142376,27in 4K Gaming Monitor,1
1202,142377,USB-C Charging Cable,1
1203,142378,Lightning Charging Cable,1
1204,142379,Google Phone,1
1205,142379,USB-C Charging Cable,1
1206,142380,AA Batteries (4-pack),2
1207,142381,AAA Batteries (4-pack),2
1208,142382,27in FHD Monitor,1
1209,142383,Bose SoundSport Headphones,1
1210,142384,AAA Batteries (4-pack),1
1211,142385,Lightning Charging Cable,1
1212,142386,AAA Batteries (4-pack),1
1213,142387,34in Ultrawide Monitor,1
1214,142388,27in FHD Monitor,1
1215,142389,iPhone,1
1216,142389,Lightning Charging Cable,1
1217,142390,USB-C Charging Cable,1
1218,142391,AA Batteries (4-pack),1
1219,142392,27in 4K Gaming Monitor,1
1220,142393,Wired Headphones,1
1221,142394,AAA Batteries (4-pack),1
1222,142395,Wired Headphones,1
1223,142396,Vareebadd Phone,1
1224,142396,USB-C Charging Cable,1
1225,142397,AA Batteries (4-pack),1
1226,142398,Wired Headphones,1
1227,142399,Bose SoundSport Headphones,1
1228,142400,Vareebadd Phone,1
1229,142401,USB-C Charging Cable,1
1230,142402,AAA Batteries (4-pack),1
1231,142403,AA Batteries (4-pack),1
1232,142404,Lightning Charging Cable,1
1233,142405,AA Batteries (4-pack),1
1234,142406,Google Phone,1
1235,142407,USB-C Charging Cable,1
1236,142408,34in Ultrawide Monitor,1
1237,142409,Lightning Charging Cable,1
1238,142410,USB-C Charging Cable,1
1239,142411,Google Phone,1
1240,142412,20in Monitor,1
1241,142413,27in 4K Gaming Monitor,1
1242,142414,AA Batteries (4-pack),2
1243,142415,Lightning Charging Cable,2
1244,142416,Apple Airpods Headphones,1
1245,142417,AA Batteries (4-pack),1
1246,142418,ThinkPad Laptop,1
1247,142419,Google Phone,1
1248,142419,Wired Headphones,2
1249,142420,34in Ultrawide Monitor,1
1250,142421,iPhone,1
1251,142422,AA Batteries (4-pack),2
1252,142423,USB-C Charging Cable,1
1253,142424,Lightning Charging Cable,1
1254,142425,USB-C Charging Cable,1
1255,142426,AAA Batteries (4-pack),1
1256,142427,27in FHD Monitor,1
1257,142428,USB-C Charging Cable,1
1258,142429,Apple Airpods Headphones,1
1259,142430,Macbook Pro Laptop,1
1260,142431,Vareebadd Phone,1
1261,142432,34in Ultrawide Monitor,1
1262,142433,Wired Headphones,1
1263,142434,Wired Headphones,1
1264,142435,Macbook Pro Laptop,1
1265,142436,AA Batteries (4-pack),1
1266,142437,20in Monitor,1
1267,142438,Lightning Charging Cable,1
1268,142439,Flatscreen TV,1
1269,142440,iPhone,1
1270,142441,AAA Batteries (4-pack),1
1271,142442,34in Ultrawide Monitor,1
1272,142443,Bose SoundSport Headphones,1
1273,142444,Wired Headphones,1
1274,142445,34in Ultrawide Monitor,1
1275,142446,Apple Airpods Headphones,1
1276,142447,Wired Headphones,1
1277,142448,27in FHD Monitor,1
1278,142449,iPhone,1
1279,142450,34in Ultrawide Monitor,1
1280,142451,AAA Batteries (4-pack),1
1281,142452,AAA Batteries (4-pack),1
1282,142453,Vareebadd Phone,1
1283,142453,Bose SoundSport Headphones,1
1284,142454,AA Batteries (4-pack),1
1285,142455,USB-C Charging Cable,1
1286,142456,Flatscreen TV,1
1287,142457,Lightning Charging Cable,1
1288,142458,Apple Airpods Headphones,1
1289,142459,USB-C Charging Cable,1
1290,142460,27in 4K Gaming Monitor,1
1291,142461,Bose SoundSport Headphones,1
1292,142462,Wired Headphones,1
1293,142463,Lightning Charging Cable,1
1294,142464,Macbook Pro Laptop,1
1295,142465,Lightning Charging Cable,1
1296,142466,Lightning Charging Cable,1
1297,142467,AAA Batteries (4-pack),3
1298,142468,Apple Airpods Headphones,1
1299,142469,Wired Headphones,1
1300,,,
1301,142470,34in Ultrawide Monitor,1
1302,142471,Bose SoundSport Headphones,1
1303,142472,AAA Batteries (4-pack),2
1304,142473,AA Batteries (4-pack),3
1305,142474,USB-C Charging Cable,1
1306,142475,AA Batteries (4-pack),1
1307,142476,AA Batteries (4-pack),2
1308,142477,AA Batteries (4-pack),1
1309,142478,Lightning Charging Cable,1
1310,142479,ThinkPad Laptop,1
1311,142480,AAA Batteries (4-pack),1
1312,142481,27in 4K Gaming Monitor,1
1313,142482,27in FHD Monitor,1
1314,142483,AA Batteries (4-pack),1
1315,142484,Wired Headphones,1
1316,142485,Bose SoundSport Headphones,1
1317,142486,USB-C Charging Cable,1
1318,142487,Lightning Charging Cable,1
1319,142488,ThinkPad Laptop,1
1320,142489,AA Batteries (4-pack),1
1321,142490,Wired Headphones,1
1322,142491,Lightning Charging Cable,1
1323,142492,USB-C Charging Cable,1
1324,142493,Wired Headphones,1
1325,142494,Bose SoundSport Headphones,1
1326,142495,AAA Batteries (4-pack),1
1327,142496,USB-C Charging Cable,1
1328,142497,AA Batteries (4-pack),1
1329,142498,AA Batteries (4-pack),1
1330,142499,Lightning Charging Cable,1
1331,142500,AAA Batteries (4-pack),1
1332,142501,AA Batteries (4-pack),1
1333,142502,USB-C Charging Cable,1
1334,142503,Apple Airpods Headphones,1
